"","t_start","t_end","Mean(R)","Std(R)","Quantile.0.025(R)","Quantile.0.05(R)","Quantile.0.25(R)","Median(R)","Quantile.0.75(R)","Quantile.0.95(R)","Quantile.0.975(R)"
"90",91,97,0.909619315115355,0.0117006121526662,0.886829421319391,0.890459465448454,0.901700264586213,0.909569146515509,0.917483675705132,0.928950294383354,0.932694312336121
"91",92,98,0.904828764880094,0.0120625716015088,0.881339237464652,0.885079442885839,0.896663730047299,0.904775162067146,0.912935366076105,0.924760930896495,0.928622911982517
"92",93,99,1.04751263386536,0.0133816872796359,1.02144729569048,1.02559933071183,1.03845603210493,1.04745565195194,1.05650711833397,1.06962030744236,1.07390179489321
"93",94,100,0.949358654981174,0.0124778617008398,0.925058199465313,0.928928058684437,0.940912932685835,0.949303988097088,0.957744783664758,0.969975724937715,0.973969777218599
"94",95,101,0.976211631396828,0.0128686506511932,0.951150594835207,0.955141463980946,0.967501312011838,0.976155086122269,0.984860309495438,0.997474679832435,1.00159400939092
"95",96,102,1.0530894344575,0.0134419656363882,1.02690655074359,1.03107734167541,1.04399206185159,1.05303224251361,1.06212446081217,1.07529661409562,1.07959733460892
"96",97,103,1.12690164297992,0.0136329597810061,1.10033808626532,1.10457157432753,1.11767663097184,1.12684666746911,1.1360667248979,1.14941923801996,1.15377762041678
"97",98,104,1.10671825279717,0.0129801325334781,1.08142215816484,1.08545473355095,1.09793584604033,1.10666750743155,1.11544534083263,1.12815486901927,1.13230272866153
"98",99,105,1.04441893008564,0.0122444037457909,1.02055659075352,1.02436061753611,1.03613433079877,1.0443710807672,1.05265136770041,1.06464046093529,1.06855319268121
"99",100,106,1.00281957373623,0.0119090893286784,0.979612428621331,0.983311597558716,0.994761525622905,1.00277243158258,1.01082623107884,1.02248835601458,1.02629462335016
"100",101,107,1.08567476140781,0.0124570763443648,1.06139500056348,1.06526627489807,1.07724682330072,1.08562711744609,1.09405076169992,1.10624576572269,1.11022527851215
"101",102,108,1.05189111713116,0.0119674645253659,1.0285645424287,1.03228409917825,1.04379463748916,1.05184573248814,1.0599381218926,1.07165294614973,1.07547560860012
"102",103,109,0.983986625351183,0.011444266111441,0.961682609481484,0.965238456709261,0.976243592130522,0.98394225815704,0.991681292843196,1.00288613445445,1.00654277590005
"103",104,110,0.950624247137137,0.0113770222317326,0.928454936179133,0.931988438710973,0.942926023826684,0.950578860982877,0.958272993935697,0.969414871794994,0.973051483404871
"104",105,111,0.927226429188444,0.0114632464726645,0.904893408754707,0.908451979324733,0.919469053414085,0.927179189799623,0.934932308208105,0.946162016840735,0.94982790665961
"105",106,112,0.978504927413451,0.0120741535386666,0.954981450040611,0.958729773854271,0.970334191138829,0.978455265299982,0.986621525864233,0.998449482891583,1.00231062994384
"106",107,113,0.912083268159303,0.0117061870884765,0.889282196784767,0.892914097219972,0.904160504325725,0.912033187396145,0.919951437805352,0.931423269080243,0.935168943793663
"107",108,114,0.812564496345134,0.0113618273192657,0.790446576888597,0.793966707579743,0.804872468623924,0.812511540702907,0.82019879594922,0.831342921591736,0.834983357611318
"108",109,115,0.807387638868111,0.0120415922641925,0.783957110170284,0.787683606839671,0.79923340777615,0.807327775829249,0.815476611978533,0.827295869160433,0.831158363328986
"109",110,116,0.787146770404391,0.0125631260459699,0.762713957877473,0.766596887120424,0.778637033323844,0.787079934180514,0.795583647940527,0.807924638158023,0.811959406463977
"110",111,117,0.858477743250923,0.0138940452840705,0.831459521427396,0.835752625679591,0.849065943444208,0.858402788289813,0.86780783312443,0.881458539056385,0.885921926534796
"111",112,118,0.817814783248396,0.0139240290901997,0.79074941774518,0.795047360552757,0.808380591777526,0.817735761584302,0.82716283164694,0.840851756113421,0.845329220714916
"112",113,119,0.841867948119876,0.0147453751110378,0.81321293404648,0.817761677633277,0.831875975811522,0.841781860931448,0.851766075126109,0.866267869955426,0.871012186697811
"113",114,120,0.827906479664955,0.0150986095726003,0.798575409021707,0.803229002621974,0.817673210826019,0.827814696545715,0.838039694018863,0.852897037444791,0.857759144022675
"114",115,121,0.988745975598321,0.0171272355131367,0.955459090792517,0.960743853244879,0.977140559000108,0.988647083672922,1.00024358818692,1.01708542742914,1.02259485293983
"115",116,122,0.976610354263144,0.0167053273626832,0.94413999953047,0.949295946370519,0.965291465244674,0.976515105384611,0.987825410609895,1.00424966485174,1.00962199852583
"116",117,123,1.07215077795137,0.0173910034381915,1.03833300521104,1.04370639276902,1.06037003361805,1.07205674817786,1.08382901851193,1.10091590730112,1.1065029123731
"117",118,124,0.960656214214908,0.0159190266443773,0.929706095375904,0.934622571727647,0.949871602871989,0.960568284290394,0.971344971380791,0.986989793743973,0.99210602983855
"118",119,125,0.948131325475437,0.0159678496091074,0.917090398020244,0.922020321789969,0.937312871473504,0.948041686720302,0.958852062490589,0.974548095195116,0.979681660767058
"119",120,126,0.927374846022898,0.0159947140715206,0.896287882021272,0.90122364723469,0.91653703857821,0.927282892422511,0.938112413054776,0.953839707017797,0.958984372797285
"120",121,127,1.0320898614584,0.0171950746196804,0.998660287846796,1.00397028129246,1.02044049686276,1.03199437050735,1.0436351294574,1.06053517002655,1.06606210037617
"121",122,128,0.916194367992225,0.0159135164983505,0.885267065719658,0.89017704190402,0.905411234915085,0.916102234893134,0.926877064991519,0.942525968580626,0.947645253082148
"122",123,129,0.848534364254166,0.0157117405486481,0.818016387394348,0.822857299075955,0.837884761069653,0.848437391644556,0.859078255819308,0.874542212020067,0.879603426079327
"123",124,130,0.817370814052466,0.0161588440792421,0.786003706029228,0.79097472739469,0.806414575669902,0.817264333538213,0.82821097620597,0.844130115735121,0.849343039078871
"124",125,131,0.80837714923344,0.0169344620596537,0.775523488186095,0.78072557474495,0.79689148712069,0.808258900572538,0.819733906605418,0.836432081099733,0.841902803953683
"125",126,132,0.917250223054447,0.0189671245784341,0.880448204950095,0.886276640802319,0.904386829782646,0.917119490753096,0.92997110293314,0.948669745537807,0.954795178044402
"126",127,133,0.96805276847006,0.0196311131793058,0.929954931060154,0.935990364640114,0.954740446591065,0.967920072118429,0.98122043585717,1.00056781205389,1.00690470439714
"127",128,134,0.797137657795836,0.0177155262283834,0.762790257811452,0.768223750005943,0.785118260789869,0.797006425471757,0.809013996549815,0.826499211595785,0.83223083561311
"128",129,135,0.989305471451527,0.0209605673304744,0.948645744336141,0.955082720586049,0.975088253838044,0.989157443800999,1.0033613218136,1.02403315867414,1.03080642273954
"129",130,136,0.975657380543979,0.0205109041663467,0.935866699033662,0.942166857969563,0.961745757765832,0.975513653118627,0.989412323787591,1.00963817098189,1.01626484861181
"130",131,137,0.894744002645279,0.019573021079675,0.856788725951085,0.862794500653427,0.881465558824859,0.894601283131039,0.907866865805366,0.927180334512785,0.933510337677918
"131",132,138,0.967002343526472,0.0209148697247092,0.926440072733934,0.932859529764488,0.952814493193437,0.966851561524636,0.981025824120106,1.00165948904962,1.00842149094968
"132",133,139,0.940787215709816,0.0206296616637976,0.900783975242685,0.907113559830624,0.926791750130561,0.940636430351749,0.954618307941621,0.974975214833419,0.98164735173933
"133",134,140,0.851478307645698,0.0198518627738987,0.813009588167653,0.819090138745427,0.838005664724903,0.851324033306948,0.864782774078705,0.884392721207735,0.890823749460052
"134",135,141,0.900311807375488,0.0213173520297028,0.859010673216997,0.865537175664182,0.885843235413447,0.900143564035309,0.914596975131271,0.935660333411703,0.942569047803063
"135",136,142,0.757078788103958,0.0199598588510856,0.718458962391552,0.72454962089157,0.743522165521868,0.756903386037654,0.770444203268299,0.790206269166732,0.79669540055338
"136",137,143,0.847125199474291,0.0227323820745612,0.803151113821038,0.810083760462299,0.831683622038537,0.846921868987577,0.862345124593406,0.884860219039638,0.892254785017076
"137",138,144,0.854446072686963,0.0235384593026712,0.808928752172483,0.816100891190004,0.838454007065742,0.854229934941913,0.870202524904682,0.893528521720245,0.901191674419906
"138",139,145,0.82905765227195,0.0238565147590927,0.782953303775963,0.790211310803614,0.81284438312259,0.828828836113403,0.845021487589749,0.868684508897239,0.876462330537963
"139",140,146,0.852696735292008,0.0251371149280222,0.804134476889572,0.811775413686659,0.835610061246774,0.852449737748962,0.869514156132989,0.894460590782804,0.902662644965225
"140",141,147,0.880192851120169,0.0262692642822351,0.829452585775484,0.837434043198804,0.862334937627763,0.879931530430116,0.897765897822998,0.923843050746847,0.932418163698899
"141",142,148,0.91357676746318,0.027277754898136,0.860888904433817,0.869176637316256,0.895033216206489,0.91330529361949,0.931824383940117,0.958902922768781,0.967807376597171
"142",143,149,0.906912281606436,0.0274357476086989,0.853929588805555,0.862261252031218,0.888259444069547,0.906635636177542,0.925263546965276,0.952506977264408,0.961467109402926
"143",144,150,0.85368605855803,0.027013623239533,0.801554553958604,0.80974385265077,0.835313668709319,0.853401140186671,0.871747858496153,0.898600150842278,0.907436710295462
"144",145,151,0.931942980524022,0.0292277285738303,0.875530768560698,0.884394383339605,0.912066173068433,0.931637450276729,0.951486728895124,0.980533773255069,0.990091474124983
"145",146,152,0.931419658366416,0.02937063484915,0.874736435744364,0.883641494366334,0.911444791305612,0.931110959941956,0.951058012792475,0.980250824954742,0.989857166653358
"146",147,153,0.964539437020684,0.030146420931256,0.906350962926364,0.915494401557474,0.944038420713269,0.964225382446236,0.984698101804524,1.01465574536232,1.02451263535116
"147",148,154,0.916856758501917,0.0293675850726975,0.860193417487156,0.869092043251095,0.896881425456294,0.916543222576132,0.936490305800319,0.965690977739104,0.975301875244725
"148",149,155,0.945247699586863,0.030370589439491,0.88665199158033,0.895853402191705,0.924589617272521,0.944922452826597,0.965551230217768,0.995751447891858,1.00569173401733
"149",150,156,0.947082775370098,0.0306358135183544,0.887981747490512,0.897260998238859,0.926243128402064,0.946752464625198,0.967562350521502,0.99803127727752,1.00806090717212
"150",151,157,0.888289941179078,0.0299155358734763,0.830616566649259,0.839662655497247,0.867933349097669,0.887954135240631,0.908280471891417,0.938062696843703,0.947871645830325
"151",152,158,0.921190367791638,0.0313815117938987,0.860702466111053,0.870187252296298,0.899834111014527,0.920834042048122,0.942158194843505,0.973408948686258,0.983703209608996
"152",153,159,0.907032164967158,0.0316231100189182,0.846102780367216,0.85565107673495,0.885507120959222,0.906664684789751,0.928156620352291,0.959666767929104,0.970049877049213
"153",154,160,0.945405922800932,0.0329609871226047,0.881898802217742,0.891851057812825,0.922970219989455,0.945022895660715,0.967424089309694,1.00026733489463,1.01108972161737
"154",155,161,0.929368786082745,0.0329056904778826,0.865985314548577,0.875914152335345,0.906967635926325,0.928980456567523,0.951346620220272,0.984148054173664,0.994959067283772
"155",156,162,0.873275871322204,0.0323504298703908,0.811012800030771,0.820754127543905,0.85124356897198,0.872876430856748,0.894872746884427,0.927160150946849,0.937808890485161
"156",157,163,0.866854431090854,0.0333482023261172,0.802716629703333,0.812740501307959,0.844134401100476,0.866426829495805,0.889108337261208,0.922426958279502,0.933422211642634
"157",158,164,0.938851359756429,0.0358797862500756,0.869835885397077,0.880624133563663,0.914408136733003,0.938394330512176,0.962796379972471,0.998637564237495,1.01046404569602
"158",159,165,0.801625031299418,0.0333521507389752,0.737580084030016,0.747565770880763,0.77888434680745,0.801162532526212,0.823861553929717,0.857261929401114,0.868298263459278
"159",160,166,0.922232539540511,0.0379134518539028,0.84941064666913,0.860769061248739,0.896385016445443,0.921713044467862,0.947513769552051,0.985468076216107,0.998006617016536
"160",161,167,0.742274213731898,0.0342863717668664,0.676586529912426,0.686792766877666,0.718869686899356,0.741746373517343,0.765103356608539,0.799556189368042,0.810961489054765
"161",162,168,0.829869087760371,0.0391774705103855,0.754849178905711,0.766496375369408,0.803119017295304,0.829252656671105,0.855947205328136,0.89534452448993,0.908392024956291
"162",163,169,0.829364116288115,0.0405320851975931,0.751815178240596,0.763839759856055,0.801677686692897,0.828703924873687,0.856330893894561,0.897140470923652,0.910664754402545
"163",164,170,0.855182241277062,0.0426160556871291,0.773685580879282,0.786313006148614,0.826065361095463,0.854474454245006,0.883527588852259,0.926465830598398,0.940701070709815
"164",165,171,0.841894114922955,0.0433775908578036,0.759011852950847,0.771837353322305,0.81224451816566,0.84114923934591,0.870731753505216,0.914491746857015,0.929009301265233
"165",166,172,0.868580095392198,0.0454828788113608,0.781712109290992,0.795145710531649,0.837485028797358,0.867786326422545,0.898809908926114,0.944722133722537,0.959958848662853
"166",167,173,0.741189852083071,0.0429583252207398,0.659375535390484,0.671973235690089,0.711780359299171,0.740360082717709,0.769694862538135,0.81323693323553,0.827719479259808
"167",168,174,0.908707446252026,0.0510630688259939,0.811370514403805,0.826378814497918,0.873764507920932,0.907751161754894,0.942607990651137,0.994298100987101,1.01147864697006
